,Skill_1,Skill_2,Simmilarity/Correlation
2056,computer_vision,algebra,0.8647563457489014
2057,computer_vision,cnn,0.8599744439125061
2058,computer_vision,tuning,0.8571030497550964
2059,computer_vision,geospatial,0.8560454845428467
2060,mongodb,spark,0.9690085649490356
2061,mongodb,matplotlib,0.9686661958694458
2062,mongodb,cassandra,0.9621643424034119
2063,mongodb,svm,0.9488732218742371
2064,mongodb,bayes,0.9432779550552368
2065,mongodb,xgboost,0.9140955805778503
2066,mongodb,random_forest,0.9114588499069214
2067,mongodb,anomaly,0.9102394580841064
2068,mongodb,bigquery,0.908653974533081
2069,mongodb,scala,0.9040628671646118
2070,classification,xgboost,0.9014205932617188
2071,classification,natural_language_processing,0.8842307329177856
2072,classification,phd,0.8818724751472473
2073,classification,clustering,0.8783026933670044
2074,classification,dash,0.8770757913589478
2075,classification,logistic,0.870247483253479
2076,classification,supervised,0.8605881333351135
2077,classification,bayes,0.8597286939620972
2078,classification,ml_libraries,0.8511433601379395
2079,classification,tuning,0.8500624895095825
2080,mysql,visual_studio,0.9730569124221802
2081,mysql,c,0.9666508436203003
2082,mysql,postgresql,0.9550106525421143
2083,mysql,angular,0.955003023147583
2084,mysql,debugging,0.9526489973068237
2085,mysql,eclipse,0.9526287317276001
2086,mysql,web_design,0.9445551633834839
2087,mysql,ux,0.9438015222549438
2088,mysql,bachelor,0.9339641332626343
2089,mysql,devops,0.9325129389762878
2090,scipy,reinforcement,0.9534831047058105
2091,scipy,cluster,0.9517478346824646
2092,scipy,optimizing,0.9389985203742981
2093,scipy,pandas,0.9323767423629761
2094,scipy,ml_libraries,0.9163458347320557
2095,scipy,cnn,0.8892870545387268
2096,scipy,boosting,0.8871850967407227
2097,scipy,mapreduce,0.8860957026481628
2098,scipy,doctorate,0.885898768901825
2099,scipy,machine_learning,0.8809598088264465
2100,angular,eclipse,0.9838552474975586
2101,angular,rest,0.9807773232460022
2102,angular,c,0.9731922149658203
2103,angular,react,0.9702585935592651
2104,angular,debugging,0.9688615798950195
2105,angular,jira,0.9686538577079773
2106,angular,php,0.9602847099304199
2107,angular,mysql,0.955003023147583
2108,angular,web_design,0.9504902362823486
2109,angular,visual_studio,0.9476911425590515
2110,graph,recommendation_systems,0.976865291595459
2111,graph,rnn,0.9675099849700928
2112,graph,pca,0.9642903804779053
2113,graph,powerpoint,0.9563024044036865
2114,graph,hbase,0.9473259449005127
2115,graph,tf,0.9460264444351196
2116,graph,theano,0.9423186182975769
2117,graph,lstm,0.9403113126754761
2118,graph,cuda,0.9400460720062256
2119,graph,word,0.9372702836990356
2120,data_processing,aws,0.8753846883773804
2121,data_processing,big_data,0.861944317817688
2122,data_processing,spacy,0.8311692476272583
2123,data_processing,big_data_processing,0.8290143609046936
2124,data_processing,prediction,0.8278256058692932
2125,data_processing,kafka,0.819067120552063
2126,data_processing,bayesian,0.8174636960029602
2127,data_processing,chatbot,0.8161985278129578
2128,data_processing,data_modelling,0.8126016855239868
2129,data_processing,mapreduce,0.8111083507537842
2130,vba,text_analytics,0.9949710965156555
2131,vba,rstudio,0.9947772026062012
2132,vba,cyber_security,0.9941572546958923
2133,vba,seaborn,0.9940962791442871
2134,vba,ab_testing,0.9930911064147949
2135,vba,gbm,0.992024838924408
2136,vba,ocr,0.9908884763717651
2137,vba,scikit,0.9871622323989868
2138,vba,nn,0.9855310320854187
2139,vba,web_developer,0.9852347373962402
2140,api,javascript,0.9461225867271423
2141,api,restful,0.9423043131828308
2142,api,git,0.9380082488059998
2143,api,ruby,0.9351590871810913
2144,api,bootstrap,0.9334206581115723
2145,api,agile,0.9313884377479553
2146,api,docker,0.9251229166984558
2147,api,css,0.9217129349708557
2148,api,github,0.910199761390686
2149,api,cryptography,0.9100683927536011
2150,ml,natural_language_processing,0.9337548017501831
2151,ml,algorithms,0.9190609455108643
2152,ml,supervised,0.9135850667953491
2153,ml,pig,0.8898300528526306
2154,ml,bachelors,0.8820297718048096
2155,ml,probability,0.8698340058326721
2156,ml,bayes,0.862282395362854
2157,ml,numpy,0.861517071723938
2158,ml,research,0.860191822052002
2159,ml,algebra,0.8594644665718079
2160,sas,power_bi,0.9675759077072144
2161,sas,looker,0.9548264741897583
2162,sas,qlik,0.9384950399398804
2163,sas,excel,0.9256662130355835
2164,sas,amazon_web_services,0.9146177768707275
2165,sas,professional,0.9096856117248535
2166,sas,outlier,0.8944219350814819
2167,sas,tableau,0.8909167051315308
2168,sas,undergraduate,0.8887467384338379
2169,sas,spss,0.8722207546234131
2170,etl,experimental_design,0.9629663825035095
2171,etl,visualization,0.9514228105545044
2172,etl,applied_mathematics,0.8979134559631348
2173,etl,data_science,0.896324872970581
2174,etl,excel,0.8888287544250488
2175,etl,tableau,0.8796485662460327
2176,etl,geospatial,0.8743046522140503
2177,etl,r,0.8672882914543152
2178,etl,undergraduate,0.866584300994873
2179,etl,hypothesis,0.8469176292419434
2180,hdfs,glm,0.9408181309700012
2181,hdfs,ocr,0.9406840801239014
2182,hdfs,nn,0.9400033354759216
2183,hdfs,elasticsearch,0.9398742318153381
2184,hdfs,gis,0.939497709274292
2185,hdfs,seaborn,0.9376137852668762
2186,hdfs,cyber_security,0.934851884841919
2187,hdfs,gbm,0.9342172741889954
2188,hdfs,data_structure,0.93160080909729
2189,hdfs,ab_testing,0.9298397302627563
2190,logistic,master,0.9490641355514526
2191,logistic,probability,0.9432063698768616
2192,logistic,r,0.9344326257705688
2193,logistic,data_science,0.9225349426269531
2194,logistic,dash,0.9200334548950195
2195,logistic,dimensionality_reduction,0.9122004508972168
2196,logistic,support_vector_machine,0.9120196104049683
2197,logistic,bigdata,0.9108184576034546
2198,logistic,clustering,0.9103202819824219
2199,logistic,algorithms,0.905078649520874
2200,decision_tree,chatbot,0.9728531837463379
2201,decision_tree,data_modelling,0.9623257517814636
2202,decision_tree,big_data_processing,0.9615755081176758
2203,decision_tree,elasticsearch,0.9608712196350098
2204,decision_tree,ocr,0.951898455619812
2205,decision_tree,correlation,0.9493732452392578
2206,decision_tree,mapreduce,0.9476208686828613
2207,decision_tree,scikit,0.9444588422775269
2208,decision_tree,cleaning,0.9434493780136108
2209,decision_tree,julia,0.9434119462966919
2210,bioinformatics,biostatistics,0.9504940509796143
2211,bioinformatics,applied_mathematics,0.9044711589813232
2212,bioinformatics,time_series,0.8926347494125366
2213,bioinformatics,hypothesis,0.8879732489585876
2214,bioinformatics,r,0.8856730461120605
2215,bioinformatics,forecasting,0.8775979280471802
2216,bioinformatics,research,0.87570720911026
2217,bioinformatics,logistic,0.8733888864517212
2218,bioinformatics,geospatial,0.8659110069274902
2219,bioinformatics,correlation,0.856280505657196
2220,nltk,cuda,0.9865491390228271
2221,nltk,spacy,0.9709541201591492
2222,nltk,tf,0.9682981967926025
2223,nltk,rnn,0.9631252288818359
2224,nltk,microsoft_power_bi,0.9628696441650391
2225,nltk,powerbi,0.9590621590614319
2226,nltk,theano,0.9583996534347534
2227,nltk,recommender_systems,0.9564690589904785
2228,nltk,word,0.956336259841919
2229,nltk,pca,0.9561161398887634
2230,word,tf,0.980327844619751
2231,word,theano,0.9780871272087097
2232,word,powerpoint,0.9779685735702515
2233,word,microsoft_power_bi,0.9758235812187195
2234,word,vs,0.9729479551315308
2235,word,cognos,0.9673664569854736
2236,word,mxnet,0.9652403593063354
2237,word,dask,0.962710976600647
2238,word,correlation,0.9626744985580444
2239,word,lstm,0.9625042676925659
2240,tensorflow,deep_learning,0.9785754680633545
2241,tensorflow,nlp,0.9750985503196716
2242,tensorflow,keras,0.9625343680381775
2243,tensorflow,cnn,0.9588184356689453
2244,tensorflow,pytorch,0.9557854533195496
2245,tensorflow,pca,0.9356534481048584
2246,tensorflow,segmentation,0.9286512732505798
2247,tensorflow,rnn,0.9212915897369385
2248,tensorflow,recommendation_systems,0.9196549654006958
2249,tensorflow,cuda,0.919278621673584
2250,microsoft_power_bi,theano,0.9929060935974121
2251,microsoft_power_bi,tf,0.9876413941383362
2252,microsoft_power_bi,vs,0.9868925213813782
2253,microsoft_power_bi,mxnet,0.9813467264175415
2254,microsoft_power_bi,dl_libraries,0.9789103865623474
2255,microsoft_power_bi,powerpoint,0.9787170886993408
2256,microsoft_power_bi,lstm,0.9769099354743958
2257,microsoft_power_bi,word,0.9758235812187195
2258,microsoft_power_bi,cognos,0.9750902652740479
2259,microsoft_power_bi,scikit,0.9727126359939575
2260,geospatial,experimental_design,0.9447066783905029
2261,geospatial,research,0.9187501668930054
2262,geospatial,matlab,0.918038547039032
2263,geospatial,sagemaker,0.9157280325889587
2264,geospatial,biostatistics,0.9128978848457336
2265,geospatial,visualization,0.9021671414375305
2266,geospatial,data_mining,0.8994475603103638
2267,geospatial,time_series,0.8968638181686401
2268,geospatial,applied_mathematics,0.8921921253204346
2269,geospatial,excel,0.8824818134307861
2270,ruby,javascript,0.9885311126708984
2271,ruby,agile,0.9867249727249146
2272,ruby,css,0.972345232963562
2273,ruby,html,0.9657782316207886
2274,ruby,docker,0.9644564986228943
2275,ruby,salesforce,0.9558006525039673
2276,ruby,restful,0.9490644335746765
2277,ruby,oop,0.9472135305404663
2278,ruby,cryptography,0.9423048496246338
2279,ruby,node,0.9362421631813049
2280,dl_libraries,scikit,0.9869732856750488
2281,dl_libraries,ab_testing,0.9855363965034485
2282,dl_libraries,ocr,0.9843469858169556
2283,dl_libraries,vba,0.983860194683075
2284,dl_libraries,cyber_security,0.9836717844009399
2285,dl_libraries,mxnet,0.9833061695098877
2286,dl_libraries,rstudio,0.9829715490341187
2287,dl_libraries,theano,0.9828869104385376
2288,dl_libraries,seaborn,0.9817752838134766
2289,dl_libraries,lstm,0.9797177314758301
2290,dash,support_vector_machine,0.9934855699539185
2291,dash,bigdata,0.9751561880111694
2292,dash,dimensionality_reduction,0.9747593402862549
2293,dash,knn,0.9695638418197632
2294,dash,recommendation_system,0.9668225049972534
2295,dash,nn,0.9667887687683105
2296,dash,cybersecurity,0.9661842584609985
2297,dash,kpi,0.9567030668258667
2298,dash,glm,0.9565126895904541
2299,dash,sklearn,0.9556668996810913
2300,pyspark,elasticsearch,0.9569575786590576
2301,pyspark,blockchain,0.9535659551620483
2302,pyspark,rust,0.9533288478851318
2303,pyspark,cognos,0.9513528347015381
2304,pyspark,splunk,0.9463810920715332
2305,pyspark,apache,0.942872166633606
2306,pyspark,big_data_processing,0.9322823286056519
2307,pyspark,xcode,0.9317848682403564
2308,pyspark,lambda,0.9284205436706543
2309,pyspark,dl_libraries,0.9262958765029907
2310,jenkins,kotlin,0.94661545753479
2311,jenkins,c,0.942044734954834
2312,jenkins,postgresql,0.9397413730621338
2313,jenkins,visual_studio,0.9273804426193237
2314,jenkins,rest,0.923506498336792
2315,jenkins,php,0.9222426414489746
2316,jenkins,ux,0.9207768440246582
2317,jenkins,angular,0.9181101322174072
2318,jenkins,debugging,0.9166297912597656
2319,jenkins,mysql,0.915520429611206
2320,kafka,aws,0.9773790240287781
2321,kafka,debugging,0.9264192581176758
2322,kafka,bachelor,0.9261900186538696
2323,kafka,apache,0.9179518818855286
2324,kafka,kubernetes,0.9130568504333496
2325,kafka,lambda,0.9083915948867798
2326,kafka,postgresql,0.90397047996521
2327,kafka,data_modelling,0.9008325934410095
2328,kafka,big_data_processing,0.8936164975166321
2329,kafka,nodejs,0.8923676013946533
2330,snowflake,sql,0.9547601342201233
2331,snowflake,linux,0.9497835636138916
2332,snowflake,hive,0.946876585483551
2333,snowflake,optimization,0.9423414468765259
2334,snowflake,algorithm,0.9320019483566284
2335,snowflake,vs,0.9276772737503052
2336,snowflake,powerbi,0.9206284284591675
2337,snowflake,hbase,0.9181528687477112
2338,snowflake,unix,0.9161316156387329
2339,snowflake,python,0.9154505729675293
2340,python,powerbi,0.96990966796875
2341,python,optimization,0.9593806862831116
2342,python,jupyter,0.9585886001586914
2343,python,regression,0.951668381690979
2344,python,graduate,0.9515187740325928
2345,python,linux,0.9506233930587769
2346,python,lambda,0.9418781399726868
2347,python,nltk,0.9391963481903076
2348,python,gcp,0.9377119541168213
2349,python,sql,0.9376135468482971
2350,rstudio,vba,0.9947772026062012
2351,rstudio,ab_testing,0.9909229278564453
2352,rstudio,text_analytics,0.9895583391189575
2353,rstudio,scikit,0.9883511662483215
2354,rstudio,mxnet,0.9877936840057373
2355,rstudio,cyber_security,0.9859989881515503
2356,rstudio,seaborn,0.9858984351158142
2357,rstudio,lstm,0.9853659868240356
2358,rstudio,powerpoint,0.98334139585495
2359,rstudio,gbm,0.9830002784729004
2360,optimization,linux,0.9793850183486938
2361,optimization,powerbi,0.9747692346572876
2362,optimization,jupyter,0.9733163714408875
2363,optimization,python,0.9593806862831116
2364,optimization,algorithm,0.9514305591583252
2365,optimization,segmentation,0.9482095241546631
2366,optimization,regression,0.9457363486289978
2367,optimization,rnn,0.943953275680542
2368,optimization,snowflake,0.9423414468765259
2369,optimization,cuda,0.9414933919906616
2370,linux,optimization,0.9793850183486938
2371,linux,powerbi,0.9782882332801819
2372,linux,jupyter,0.9686119556427002
2373,linux,sql,0.9609570503234863
2374,linux,data_structures,0.9590427875518799
2375,linux,nodejs,0.9509327411651611
2376,linux,python,0.9506233930587769
2377,linux,snowflake,0.9497835040092468
2378,linux,lambda,0.9468789100646973
2379,linux,gcp,0.9432138800621033
